2202c740decb1628	1	ABBB	471
22055196f33d2c10	4	AAAA	68
222f5f963c8c7290	0	BBBB	120
2230bb839b860615	1	ABBB	475
223a4236ad423693	0	BBBB	121
22492be50a26f867	3	AAAB	360
224d48c45476eae8	1	ABBB	476
22b770cec0d67516	2	AABB	222
22f9776affb51089	1	ABBB	485
230b4584cfe8ee3b	3	AAAB	377
236554f67ad32957	2	AABB	406
23a8b09a763ba83d	2	AABB	409
2401287accfb8bb9	2	AABB	226
2414c5c9a7f966ad	3	AAAB	387
2414eb8657a6f2ce	1	ABBB	492
24c9387288a46d82	2	AABB	421
24df853c28ab8a4b	1	ABBB	502
24e3b660a47b7b78	3	AAAB	397
252c5d63c54e4279	3	AAAB	402
252cc0a72b53f472	1	ABBB	504
25793c0004c374bc	1	ABBB	509
257ba1bec45428eb	2	AABB	234
25fad945b6b0baa4	1	ABBB	517
266f566355b65a6c	2	AABB	239
2676f2c3e943eb9e	1	ABBB	529
26aa0ff00101de5f	4	AAAA	45
26b48d76152436b9	3	AAAB	420
26bd411f980d6a54	2	AABB	441
26d8e959f2069236	2	AABB	446
273737b3d1b707ab	2	AABB	451
273d141b9648a96f	2	AABB	245
28644fb7d6ccb3ef	2	AABB	460
289477cc51203ffd	3	AAAB	432
2903d25afa22c635	3	AAAB	438
2953fda2fc617ee2	2	AABB	475
296061db8c6d07e1	1	ABBB	562
29832d3c2f218a0a	2	AABB	477
29a845c7f2ade424	0	BBBB	138
29dacb34a1b3d645	1	ABBB	567
2a0f90ba27c8aeac	2	AABB	486
2a2c61bffe717339	1	ABBB	1
2a580b5a99da9393	3	AAAB	447
2a5c4d21258ae95d	3	AAAB	448
2a5d211ca85f6be6	0	BBBB	140
2a87c2ba0573ca1a	1	ABBB	573
2a8fdf93acbb917f	0	BBBB	110
2a9b6819d2b1025a	1	ABBB	575
2aaa260000cfeece	3	AAAB	456
2ab7ef7a48227071	1	ABBB	578
2abcab0064125782	3	AAAB	459
2adbeaf9c707520c	4	AAAA	83
2aeb6383e5e44bf6	1	ABBB	583
2affa088d82f493e	2	AABB	273
2b26cc8703d91325	0	BBBB	142
2b7c5eecc72643bc	3	AAAB	467
2bc83ffa717dee4b	0	BBBB	145
2bd8625eeed1038f	2	AABB	277
2bfad67befa6feb4	3	AAAB	469
2c04fcdfa1a9f959	1	ABBB	595
2c0eea8f2d85a03f	1	ABBB	596
2c23fc8431b787fa	3	AAAB	471
2c8ca2ed3371046e	1	ABBB	604
2c8ec456f3712295	2	AABB	514
2d36f686c863ba31	2	AABB	284
2db01eb0f876e3bb	1	ABBB	614
2e268190e2017630	4	AAAA	91
2e74db47a4574531	2	AABB	539
2e8237d7b0d6eb24	1	ABBB	626
2e97bbbddb5664e7	2	AABB	541
2e9bb11491d5bbbc	1	ABBB	628
2ed29fbcbdff8185	2	AABB	298
2ef3c15a5c89299e	2	AABB	299
2ef484cd8559dc9b	0	BBBB	120
2f15c3849872665a	1	ABBB	634
2f1de23f819234a1	3	AAAB	503
2f37005bf30ad19c	2	AABB	549
2f4cb939f3e54982	2	AABB	300
2f73322c724f3518	1	ABBB	637
2f85be6c9c1ff663	2	AABB	303
2ff00120828f8ebe	1	ABBB	646
30251edd666345c0	3	AAAB	513
303c60317e36e21a	3	AAAB	516
304ba8d85c49ab98	1	ABBB	650
30ba5b5bf83afc6b	1	ABBB	657
30d12b576f050d1d	3	AAAB	523
30d95bc46038312e	1	ABBB	660
30dcd36dfef67124	0	BBBB	160
30ff86031bca366e	2	AABB	315
313c0ddd04520187	2	AABB	572
315ad8300885ab59	2	AABB	574
3193845c15944bd1	2	AABB	322
31dc2ad00edd8f4d	2	AABB	578
31defb71c501ec94	1	ABBB	671
32080a0f7b36cbb8	2	AABB	579
320b4c6500f90978	3	AAAB	535
321a9f26ba8a0d18	3	AAAB	536
32422611e9bbec3a	3	AAAB	538
32439bf7f5c365d7	1	ABBB	675
327854f9c5aafa10	2	AABB	327
327e0f6731fa416a	3	AAAB	539
329b85b7cdf2ab94	1	ABBB	679
32c2979d8a07e334	1	ABBB	681
330e6920b64c178a	3	AAAB	544
33373fb957e9fd5c	0	BBBB	165
33468e3ce2708a50	0	BBBB	167
337f47d400ec8979	0	BBBB	130
33d5eb5af33d6517	2	AABB	337
33ed834f28fea3f6	0	BBBB	170
33f3e3d8bbe453c0	2	AABB	339
340632c62ab143d0	2	AABB	602
3449f8d4aaafbdbd	1	ABBB	703
34a7c05fb8df1eda	3	AAAB	559
34d624f72b7dc7e6	1	ABBB	711
350b6e4c2375982e	2	AABB	612
351f0996c4c6333c	3	AAAB	564
3525c86f77226737	2	AABB	347
352d55b32401d81f	2	AABB	349
353ddfeecdd6d243	3	AAAB	566
35958b08961b7cfc	2	AABB	355
35c90676e8f439c4	3	AAAB	572
35d57761da660d4b	1	ABBB	724
35de3428c3c7c2ee	0	BBBB	138
35f3fb0441090a1e	3	AAAB	573
35f6d9b47e1b2b37	3	AAAB	574
3602e10dd9098784	2	AABB	359
368b241207ed1e40	2	AABB	362
36a4f527fab21cbd	2	AABB	626
36da467a5ad95062	3	AAAB	583
36e321027d4380e2	1	ABBB	738
36ef30c6cae7ea86	2	AABB	628
370bb4877765bedb	2	AABB	630
37425911c6e8b7c1	0	BBBB	143
3750bfb28cc6a5a9	3	AAAB	589
37f28e705a4ceac5	2	AABB	639
37f511f6864b0ce8	2	AABB	640
3852b751ff650edd	0	BBBB	146
3866fb41badf50b3	1	ABBB	756
38948a3d665b5896	0	BBBB	180
38ebc4546fc6ff36	2	AABB	646
38ee43e37a3f4700	1	ABBB	763
38fe48a56877e32d	2	AABB	649
39205a5e34cfedac	2	AABB	373
39867eee054ef3d6	3	AAAB	605
39ed2e347369ca7d	1	ABBB	774
39f7f16df81956f7	4	AAAA	110
39fba14ab3776f6a	2	AABB	667
3a2c96e3753ddf18	2	AABB	670
3a31b047bdf36841	2	AABB	671
3a634a478d1723ea	3	AAAB	614
3a72790867ba4aee	1	ABBB	782
3a7e16c71592072a	1	ABBB	783
3aa37e5adb0f680d	2	AABB	384
3ac16cf9870258b6	0	BBBB	186
3add7577c3c64255	1	ABBB	789
3adfae64c3e19f9b	2	AABB	680
3b093e525c4d2f2e	4	AAAA	114
3b1fb06c815998c2	1	ABBB	792
3b51c7b785dbd246	2	AABB	688
3bcbdbd4fa71bce7	3	AAAB	629
3bd90e892cf73c72	1	ABBB	804
3c06985ddfdcf261	1	ABBB	805
3c0871c527a9fd1b	3	AAAB	633
3c3d8e312add7a07	2	AABB	701
3c5e4f3e9a249544	0	BBBB	190
3c5f947b6f500741	1	ABBB	811
3c67dbd554a6f108	3	AAAB	636
3cb87a6f7665c2e4	2	AABB	393
3d6bc5b4e218f2be	1	ABBB	826
3d88e2dc24e88b8f	2	AABB	712
3d9be5db6e9110cb	1	ABBB	829
3da7e541fad64089	2	AABB	716
3ddd27d9cff6e6df	0	BBBB	195
3de5f9e7f1d255e7	2	AABB	719
3e1a5d8517dc4e81	1	ABBB	835
3e48ec9850423249	1	ABBB	840
3e91fbf1e5e1cf09	2	AABB	404
3eada457a789a67b	3	AAAB	667
3eca9b1dfcaec649	1	ABBB	847
3ed856a547503ac9	1	ABBB	848
3ef20f164ab330a9	2	AABB	734
3f0b053035e117b4	2	AABB	735
3f202f9458290a2b	1	ABBB	851
3f20e46d335126c1	2	AABB	736
3f34b3c631f2f3f2	1	ABBB	852
3f458ae883a561b9	2	AABB	409
3f847dbc5177a22d	2	AABB	412
3f992a658e86c41b	4	AAAA	72
3fb5f3af247dee2d	3	AAAB	679
4052a8c1ecc0e874	2	AABB	417
4086c04dd08953e8	2	AABB	756
40889de2c33b85f2	1	ABBB	865
40cee2e7625bc552	2	AABB	421
40ec89d840cdc66f	3	AAAB	694
4106ebaf7b8afce9	1	ABBB	872
4134e1163487c9dc	1	ABBB	874
4145fb5e60b96f30	2	AABB	762
419ec1a82c02892c	2	AABB	424
41b5c63ac15072f0	1	ABBB	885
422dad754ddaee2e	2	AABB	773
4251d0206ec0c705	2	AABB	427
4270c4eec40298e2	1	ABBB	897
4275ccc944de4ff9	3	AAAB	709
42856bccfa67dea9	2	AABB	774
428632e30ad19cbf	3	AAAB	710
428c499d458d2d59	3	AAAB	711
42c8289300cd21a8	3	AAAB	713
42ca2e4bd5748233	4	AAAA	77
42cac94abf93303d	1	ABBB	900
430456bcb2431aa2	2	AABB	783
43144a0768abe581	3	AAAB	715
432290054b846d79	1	ABBB	906
4356bf66d11b183e	2	AABB	433
4364c31114906cb3	3	AAAB	718
4377fcdcdd65eef1	2	AABB	791
4399b59be7c9bc1d	2	AABB	792
43bf0e996f6afe88	1	ABBB	914
43d0c9cdd990321a	1	ABBB	918
43d4b51f5ec49ef9	2	AABB	437
44902e5b2fbee3d6	0	BBBB	218
44951e370d520777	1	ABBB	926
45013134ee43bdd5	2	AABB	801
454a6d4a4b192c6a	1	ABBB	936
4554f384af43ccc6	1	ABBB	937
45685531eebb4df1	2	AABB	808
45b34ac448c32f37	1	ABBB	941
46107bc54108b439	1	ABBB	946
4617365e4b31cb48	0	BBBB	223
4629c4d59f52e9f2	2	AABB	816
4657a3a9c2cb2705	1	ABBB	950
4660b2603927c8f1	1	ABBB	951
4697eaa0f77b03fd	3	AAAB	745
4715b8285b003489	3	AAAB	747
474284ff9d5a16f5	1	ABBB	961
4754a9605817656c	0	BBBB	225
47776ef65350ff76	2	AABB	834
479926fa64955ac1	1	ABBB	963
47ab3228951c5301	2	AABB	467
47bdca00b46d4276	2	AABB	842
48272c11f48328d6	1	ABBB	967
48464353a47b705a	1	ABBB	970
488a539310c0627a	0	BBBB	227
488e655e137845a2	1	ABBB	972
48950f9dcdfb76b9	1	ABBB	973
48bfb628724292a4	1	ABBB	978
48c043344a0b148d	3	AAAB	761
48c0eb0b06efec19	1	ABBB	979
48d86b70d80a0f83	2	AABB	473
48d98f16942e8d94	2	AABB	474
48dcbc2a4c0bff89	0	BBBB	228
48e8175f54c753e1	2	AABB	854
48e978b70d5a18e3	1	ABBB	983
4933c162e0861f5f	3	AAAB	766
497525332f671daf	0	BBBB	233
49ac92512e8bb964	1	ABBB	992
49b280a327aefa61	3	AAAB	776
49bef47a66105a25	2	AABB	864
49cb52d957ff0e39	2	AABB	481
49d633edee309bb7	2	AABB	867
49ee186a0362d8fb	2	AABB	872
4a0f2c64f63eb828	1	ABBB	997
4a168144a82f1fda	0	BBBB	172
4a1bba8e58268637	3	AAAB	781
4a1f827d2d44b243	3	AAAB	782
4a2a2e360719b09c	2	AABB	874
4a6399ee8fd4d7be	2	AABB	483
4a660fe6b1cff770	3	AAAB	785
4a7f613170c64104	1	ABBB	1000
4a882dd2d9cd27c1	3	AAAB	787
4a888f0a659b7a95	3	AAAB	788
4a92d93dd1a7605f	1	ABBB	1002
4ab8cf1e33e7908c	3	AAAB	791
4b0734a4b6caff8f	2	AABB	487
4b33ba7ccf02d6e0	1	ABBB	1009
4b3fab7479f1d165	1	ABBB	1010
4b712d212ac22d31	2	AABB	894
4b9d316229c7015d	2	AABB	896
4c00f0496eaae637	1	ABBB	1022
4c1a1abe925dd78d	2	AABB	493
4c20394f0f2f9d89	2	AABB	494
4c2158ccb2bb0f0c	3	AAAB	802
4c4ed500c746bc59	1	ABBB	1030
4c6b7267be9a6fdb	3	AAAB	804
4cc1e26ad624f038	2	AABB	907
4cd66146864b1e3c	0	BBBB	246
4cea5d73946973c7	4	AAAA	87
4cfb54e0c2865688	4	AAAA	163
4d1c7784cd12afbc	2	AABB	911
4d24b06a5efcf075	3	AAAB	817
4da6109874fd70f8	3	AAAB	824
4dca9b91b25339f4	2	AABB	916
4e08eb424baa43f9	3	AAAB	828
4e2f93dfade97a6d	2	AABB	919
4e32c6fc11bda143	0	BBBB	252
4e67eca493a1a4fd	2	AABB	506
4ed50fad4b613045	2	AABB	924
4f26aaaf02db2111	1	ABBB	1072
4f9e321dbc2bf237	2	AABB	511
4fa27f7ae62444f6	3	AAAB	846
4fb7232f07aa714c	2	AABB	515
4fcc6c7b4e851030	2	AABB	518
4fd3cf47708eb57e	1	ABBB	1082
50197b5e39d6d54d	1	ABBB	1084
50ef110436add884	3	AAAB	863
5102d2c1d4be28ae	1	ABBB	1092
5103627409ea3bed	2	AABB	531
5112d818d77b2f2f	3	AAAB	867
511ebc677171ddfc	3	AAAB	868
517ba64429434d32	0	BBBB	191
5185bad8c5db9b9f	0	BBBB	269
5188d939a371d6c8	1	ABBB	1093
51d3be3e5cf793d9	3	AAAB	874
51ea7b109998d664	0	BBBB	273
5236e4390f5a1c24	2	AABB	951
5283fa0cfac20c7d	2	AABB	536
52e126d3c68726ea	2	AABB	962
5305027cc6624a9c	3	AAAB	883
5305a7524bbc110e	0	BBBB	193
5318a7d601282890	1	ABBB	1108
53b55a31e4e566cf	2	AABB	968
53b76e1920caff3c	2	AABB	547
53d71a31b4330083	1	ABBB	1119
542d339d6a6d0728	1	ABBB	1122
544de850136dee83	1	ABBB	1125
54fa2f5f1bcd0053	0	BBBB	281
556d4bd646fb8b93	1	ABBB	1142
55bfaff738f57e06	3	AAAB	909
55d841f78dc82649	3	AAAB	910
568449cc4dcee4fa	2	AABB	1000
56959384149d2a7a	3	AAAB	920
56d291477c62f587	3	AAAB	922
5707d8b303ce12f6	1	ABBB	1163
570dabc320b62daf	2	AABB	1009
5712f4e045728212	1	ABBB	1164
573b634c5add9a55	1	ABBB	1168
577608005e126186	1	ABBB	1173
57934bdfa6cc961e	0	BBBB	290
57e63ef03d1f2817	2	AABB	568
5815f413be5fdcb7	2	AABB	1019
5837908478feb36b	3	AAAB	935
593dd556583abcf0	2	AABB	1041
596805526fcabcfb	3	AAAB	943
59a11223b6094343	1	ABBB	1204
59b38d317ba10da8	3	AAAB	952
59c129dfec82c306	1	ABBB	1205
59c474459156debd	2	AABB	576
5a0cb2ad8fabebea	1	ABBB	1209
5a173ed5eeaf7c05	1	ABBB	1211
5a2556c322df8219	1	ABBB	1213
5a2f6362522bc5b0	1	ABBB	1215
5a627d1038dadf24	1	ABBB	1216
5a9a0b37a0d48124	2	AABB	1057
5bc39ded652c759e	1	ABBB	1232
5bfa79678b88a1aa	3	AAAB	979
5bff74d3aa1d9af3	1	ABBB	1235
5c2cd9206549350e	3	AAAB	981
5c35360597c81ff9	3	AAAB	982
5c699e8a8ffbe986	2	AABB	590
5cd27df4c5b95060	2	AABB	1077
5d0450a6b3feded8	2	AABB	597
5d76cf175e1631cb	2	AABB	599
5da8d60afd9d1e0c	1	ABBB	1253
5dbe791ca47088f5	1	ABBB	1255
5dd353b3c46c6f3d	2	AABB	601
5e068f2d88fe2922	4	AAAA	188
5e233b37b78484cf	3	AAAB	1004
5e5c8470a8b5debc	0	BBBB	322
5eb4091e285fece3	1	ABBB	1269
5eb5d6a1107da45a	3	AAAB	1014
5ec1bb15b73bc12b	2	AABB	1105
5f01c3e1edea0585	1	ABBB	1276
5f0b3578c6169d16	2	AABB	1107
5f3c2f1623b71b4f	3	AAAB	1020
5f3f2981e597b336	1	ABBB	1279
5f4bf480d7382edc	3	AAAB	1022
5f50807b0765d9b1	2	AABB	1111
5f51380ed7fd88a2	2	AABB	1112
5f6cd9f51a81a5d7	3	AAAB	1024
5f999f63adbf112a	0	BBBB	215
5fd69398faa7d52b	0	BBBB	328
5fdd7858647cc961	2	AABB	617
5ffa75a27e5eb540	2	AABB	619
6009470f06e10737	2	AABB	620
60379a7915791aae	2	AABB	622
608934ed09ea62a2	1	ABBB	1298
6092c41dc184a338	2	AABB	625
60aab9e5fe9c608d	1	ABBB	1300
60b3d72bcc859b05	3	AAAB	1035
60be8b19f9744017	1	ABBB	1302
60daa3b3eac712a4	2	AABB	1125
61161a1d544ccd9f	1	ABBB	1305
6172dc9509b2d095	3	AAAB	1047
6173103a02d11452	1	ABBB	1308
6175bc3f7fcde294	1	ABBB	1309
61f48d9964f49147	2	AABB	1144
625036c58d3829ee	1	ABBB	1320
62958c7b0b7b8fae	1	ABBB	1321
629aa26e2804bb7b	0	BBBB	338
62a1b080a06945ab	2	AABB	641
6314fd90828a1b6a	2	AABB	645
63388cb7900b4dce	3	AAAB	1068
636974f4c703e1bf	3	AAAB	1070
64033f150f4a3d2a	0	BBBB	342
6448b8a5fd5a4d00	1	ABBB	1340
64735d5b2f373ce5	1	ABBB	1343
64a532d32973e299	2	AABB	656
64ad2bd3923b9b53	2	AABB	1172
651da5ba9a1f819b	2	AABB	659
652cd4f8d31f4695	1	ABBB	1352
65333c6a6cfbe17c	2	AABB	1176
655140e61811cb63	2	AABB	1178
657fb9a4289a9a7b	1	ABBB	1355
65bf4a6627d665bb	3	AAAB	1089
65e362432aa16e73	2	AABB	1184
65fd9104ab1927ba	2	AABB	1188
667c0cd5975bc6c7	2	AABB	1198
667e67e225b69ea8	2	AABB	666
668b67fabb3c4ffc	4	AAAA	108
66b5de91fcd6e9be	4	AAAA	201
6709b579dc8bb4c1	2	AABB	1203
670f500fffbc8351	3	AAAB	1101
673168b90ba74915	3	AAAB	1104
6739ba4cfa076c3e	3	AAAB	1105
67a3e802a1824e55	1	ABBB	1377
67aa869a0ec7c302	3	AAAB	1110
67c796da7e38122b	1	ABBB	1381
67db85d41e2dfca8	2	AABB	1217
68991679bf037344	2	AABB	677
68b98cc3259d2cf2	2	AABB	1230
68cb6e846ec1085d	2	AABB	1232
68f27a3084f0f781	1	ABBB	1397
6965d4bda094050b	0	BBBB	351
69ce206aedff8b6a	3	AAAB	1132
69d936b71e55f11b	1	ABBB	1414
6a5251ff840e9903	3	AAAB	1139
6ac084adb1fecf38	1	ABBB	1421
6b12c151dbadf266	3	AAAB	1153
6b24f711972d299c	2	AABB	1262
6b29a970f356c68b	1	ABBB	1426
6b60dadd3173c74c	1	ABBB	1429
6bff98b1fdedab3b	2	AABB	1268
6c07823c86e483ec	2	AABB	1269
6c09682fa6f10c07	1	ABBB	1442
6c1fbc0bbbe0f49d	1	ABBB	1444
6c537704a40de39f	3	AAAB	1162
6c5673025eb5a43d	0	BBBB	361
6c87995b46794f07	1	ABBB	1452
6cae208841fee2d3	2	AABB	1284
6ccb5402de9a71b8	1	ABBB	1456
6ccd4827a63028d0	2	AABB	1287
6cd22c1e7c97e9f1	1	ABBB	1457
6cd5a164021aefd3	2	AABB	1289
6cff5f388ea0d31d	2	AABB	1291
6d10c8dcdc140eb1	1	ABBB	1462
6d2772f55665be74	1	ABBB	1463
6d34cb0a17ed8dc6	1	ABBB	1464
